w35978087,unclassified,Stradello Soratore,"1",,,"8",10.931588848793,44.6592718943202
w35978089,unclassified,Stradello Soratore,"1",,,"2",10.9305338997264,44.6584398450227
w35978089,unclassified,Stradello Soratore,"1",,,"3",10.9307781184554,44.6585694330412
w35978089,unclassified,Stradello Soratore,"1",,,"4",10.9311108293134,44.6587840615675
w35978089,unclassified,Stradello Soratore,"1",,,"5",10.9314263974768,44.659011278866
w35978089,unclassified,Stradello Soratore,"1",,,"6",10.9317386096391,44.6592409599058
w35978089,unclassified,Stradello Soratore,"1",,,"7",10.9320508218013,44.6594706400357
w121390202,residential,Viale Guido Mazzoni,,,,"17",10.9342101673947,44.6534406468115
w121390202,residential,Viale Guido Mazzoni,,,,"16",10.9339474191028,44.6531855346462
w121390202,residential,Viale Guido Mazzoni,,,,"15",10.9336576893522,44.6529413887081
w121390545,residential,Via Giovan Battista Malagoli,,,,"1",10.9342479673899,44.6517742718375
w121390545,residential,Via Giovan Battista Malagoli,,,,"2",10.9344705698111,44.6519532792548
w121390545,residential,Via Giovan Battista Malagoli,,,,"3",10.9347369765296,44.6522074310282
w121390545,residential,Via Giovan Battista Malagoli,,,,"4",10.9350302138817,44.6524494632649
w130070477,residential,Via Due Canali Sud,,,,"7",10.9376066575419,44.6549907380208
w130070477,residential,Via Due Canali Sud,,,,"6",10.9374356399843,44.654695294454
w130070477,residential,Via Due Canali Sud,,,,"5",10.9372646224267,44.654399849382
w130070477,residential,Via Due Canali Sud,,,,"4",10.937093595287,44.6541044056117
w130070477,residential,Via Due Canali Sud,,,,"3",10.9369225678514,44.6538089604228
w130070477,residential,Via Due Canali Sud,,,,"2",10.9367515404158,44.6535135137288
w130070477,residential,Via Due Canali Sud,,,,"1",10.9365805129802,44.6532180655297
w174500774,residential,Strada Attiraglio,,,,"5",10.9364399624429,44.6552622521034
w174500774,residential,Strada Attiraglio,,,,"6",10.9368839780824,44.6552140443829
w174500828,residential,Viale Antonio Gramsci,,,,"9",10.9363423725611,44.6570915595907
w174500828,residential,Viale Antonio Gramsci,,,,"10",10.936086330311,44.6568290566001
w174500828,residential,Viale Antonio Gramsci,,,,"11",10.9358302880609,44.6565665524212
w174500828,residential,Viale Antonio Gramsci,,,,"12",10.9355769814903,44.6563027189412
w174500828,residential,Viale Antonio Gramsci,,,,"13",10.9353266453553,44.6560374421726
w174500828,residential,Viale Antonio Gramsci,,,,"14",10.9350646108448,44.6557780537143
w174500828,residential,Viale Antonio Gramsci,,,,"15",10.9347155407335,44.6554429885052
w191605132,tertiary,Viale Monte Kosica,"2",,,"1",10.9316818252716,44.6530563835271
w191605132,tertiary,Viale Monte Kosica,"2",,,"2",10.9312327200685,44.6530612658636
w191605132,tertiary,Viale Monte Kosica,"2",,,"3",10.9307836141449,44.6530661144947
w191742012,residential,Via Del Lancillotto,,,,"4",10.9355363928352,44.6542954745234
w191742012,residential,Via Del Lancillotto,,,,"5",10.9359041988007,44.6544788636457
w191742012,residential,Via Del Lancillotto,,,,"6",10.9362720047663,44.6546622521882
w191742012,residential,Via Del Lancillotto,,,,"7",10.9366398107318,44.6548456401506
w191742014,residential,Via Del Lancillotto,"1",,,"8",10.9370188292705,44.6550251973858
w191742020,residential,Via Giovan Battista Spaccini,"1",,,"4",10.9353278948266,44.654306466694
